observacao;idade;uf;regiao;carencia;percentual_entrada_veicu;ano_modelo_veic;idade_bem;qtde_prestacoes;vlr_principal;taxa_mensal;vlr_renda;vlr_max_renda_presum;pc_compr_renda_familiar;autonomos;taxistas;status_prop;score_sis;var_1;var_2;var_3;var_4;var_5;idade_veiculo;target
obs3693;41;PE;NORDESTE;30;31.23;2022;0 Km;60;37082.63;0.88;4555.03;2542.0;17;N;N;EF;746;3.0;A2;BOM;B3;S;-1;0.0
obs8732;43;PE;NORDESTE;30;33.73;2022;0 Km;48;53610.82;0.88;8200.0;2706.0;16;N;N;EF;746;3.0;A2;BOM;B2;S;-1;0.0
obs3363;21;PI;NORDESTE;30;75.53;2022;0 Km;36;8933.43;0.72;3280.0;0.0;8;N;N;EF;604;1.0;A0;BOM;A1;;-1;0.0
obs9475;42;PA;NORTE;30;60.52;2021;0 Km;48;35207.63;0.95;4920.0;2583.0;19;N;N;EF;665;3.0;A1;RUIM;A2;N;0;0.0
obs927;65;SP;SULDESTE;30;40.36;2014;>= 3 anos;48;21860.31;1.37;4100.0;2993.0;15;N;N;EF;665;;;;;N;7;0.0
obs4246;40;BA;NORDESTE;30;53.2;2022;0 Km;48;19007.36;1.2;4100.0;1312.0;13;S;N;EF;678;3.0;A2;RUIM;A2;N;-1;0.0
obs586;31;MG;SULDESTE;30;68.23;2021;0 Km;36;15619.27;1.05;6560.0;2009.0;8;N;N;EF;733;3.0;A4;BOM;A1;N;0;0.0
obs6292;51;ES;SULDESTE;30;45.26;2022;0 Km;49;44039.46;0.93;5740.0;1845.0;22;N;N;EF;659;3.0;A2;PESS;A3;S;-1;0.0
obs4101;50;AP;NORTE;30;11.13;2021;0 Km;60;82196.56;1.33;7380.0;11931.0;0;N;N;EF;719;2.0;A1;BOM;C3;S;0;0.0
obs2141;52;MA;NORDESTE;30;70.36;2021;0 Km;36;27132.7;0.72;8200.0;5699.0;11;N;N;EF;742;3.0;A2;BOM;A1;S;0;0.0
obs3956;52;RS;SUL;30;51.68;2022;0 Km;36;26368.32;0.62;2788.0;2993.0;0;N;N;EF;772;3.0;A2;BOM;A1;S;-1;0.0
obs6266;70;SC;SUL;30;38.11;2022;0 Km;60;34933.39;1.02;12300.0;5945.0;0;N;N;EF;764;1.0;A4;BOM;B3;;-1;0.0
obs7600;63;AM;NORTE;30;40.01;2021;0 Km;49;55076.59;1.07;10660.0;15785.0;14;N;N;EF;751;3.0;A2;BOM;A3;S;0;0.0
obs4387;63;PR;SUL;30;14.99;2021;0 Km;60;40374.41;1.61;3936.0;3362.0;27;N;N;EF;679;3.0;A4;RUIM;C3;;0;0.0
obs7222;46;RR;NORTE;30;0.0;2022;0 Km;60;45627.29;1.3;8200.0;1025.0;14;N;N;EF;755;2.0;A1;BOM;C3;S;-1;0.0
obs4892;58;SP;SULDESTE;30;2.87;2015;>= 3 anos;48;29172.61;1.48;5740.0;1722.0;15;N;N;EF;662;;;;;S;6;0.0
obs4762;49;PR;SUL;60;42.93;2017;>= 3 anos;60;27749.28;1.08;5084.0;1353.0;13;S;N;EF;685;;;;;N;4;0.0
obs8922;38;PR;SUL;30;32.08;2016;>= 3 anos;60;28259.01;1.91;2870.0;1353.0;28;N;N;EF;636;;;;;N;5;0.0
obs1699;52;SP;SULDESTE;30;73.39;2021;0 Km;24;21190.5;0.0;12300.0;3567.0;7;N;N;EF;755;2.0;A4;BOM;A1;S;0;0.0
obs104;62;PE;NORDESTE;30;0.0;2018;>= 3 anos;36;11701.44;1.13;3116.0;1886.0;12;N;N;EF;709;;;;;S;3;0.0
obs4408;63;PA;NORTE;30;48.5;2022;0 Km;36;29172.82;0.99;3936.0;492.0;25;N;N;EF;692;1.0;A1;BOM;A1;;-1;0.0
obs5716;65;RS;SUL;30;63.23;2022;0 Km;36;24936.12;0.75;4920.0;1804.0;16;N;N;EF;707;2.0;A4;BOM;A1;S;-1;0.0
obs7291;59;SC;SUL;30;45.54;2017;>= 3 anos;48;19841.79;1.06;4100.0;820.0;13;N;S;EF;707;;;;;N;4;0.0
obs7885;30;BA;NORDESTE;30;29.25;2022;0 Km;49;39086.85;1.16;3116.0;820.0;38;N;N;EF;669;3.0;A4;BOM;B3;S;-1;0.0
obs2502;62;PB;NORDESTE;30;73.42;2021;0 Km;24;23722.01;0.0;4920.0;2009.0;20;N;N;EF;760;3.0;A2;BOM;A1;S;0;0.0
obs232;23;MA;NORDESTE;30;20.45;2021;0 Km;60;33107.04;1.44;2870.0;820.0;30;N;N;EF;670;1.0;A2;RUIM;B3;;0;0.0
obs5439;83;RJ;SULDESTE;30;43.28;2022;0 Km;36;36008.86;0.97;7380.0;3403.0;16;N;N;EF;760;3.0;A4;BOM;A1;S;-1;0.0
obs7400;36;TO;NORTE;30;25.17;2022;0 Km;49;60573.56;1.42;8200.0;1435.0;23;N;N;EF;669;3.0;A2;PESS;B3;S;-1;0.0
obs539;75;RJ;SULDESTE;30;42.94;2021;0 Km;36;35326.56;0.9;9840.0;11726.0;11;N;N;EF;751;3.0;A2;RUIM;A1;S;0;0.0
obs8259;39;SC;SUL;30;14.08;2022;0 Km;60;41363.69;1.18;3690.0;1845.0;27;N;N;EF;733;3.0;A4;BOM;C3;N;-1;0.0
obs6559;52;SP;SULDESTE;30;30.96;2022;0 Km;48;47067.41;1.0;2870.0;11808.0;43;N;N;EF;742;3.0;A4;BOM;B2;S;-1;0.0
obs55;29;PB;NORDESTE;30;52.18;2016;>= 3 anos;60;14719.68;1.23;4100.0;1066.0;8;N;N;EF;685;;;;;N;5;0.0
obs8818;41;PE;NORDESTE;30;32.56;2022;0 Km;49;43575.81;1.22;4920.0;1599.0;0;N;N;EF;714;2.0;A2;BOM;B3;S;-1;0.0
obs5396;57;MG;SULDESTE;30;61.11;2021;0 Km;18;35692.67;0.0;15294.08;8446.0;0;N;N;EF;760;3.0;A2;BOM;A1;S;0;0.0
obs5244;75;RJ;SULDESTE;30;38.86;2022;0 Km;48;39179.0;1.37;7380.0;1927.0;0;N;N;EF;679;3.0;A4;PESS;B2;;-1;0.0
obs9199;35;PR;SUL;30;66.42;2020;2 anos;36;22183.41;1.21;3509.6;1025.0;22;N;N;EF;658;;;;;N;1;0.0
obs7833;59;DF;CENTRO-OESTE;30;39.58;2021;0 Km;60;118935.95;1.39;24600.0;1681.0;12;N;N;EF;707;3.0;A1;BOM;B3;S;0;1.0
obs5897;48;PE;NORDESTE;30;71.05;2022;0 Km;37;16785.92;1.01;5067.6;4387.0;12;N;N;EF;755;3.0;A2;BOM;A2;N;-1;0.0
obs921;49;SP;SULDESTE;30;0.0;2018;>= 3 anos;48;32052.71;1.76;4100.0;2624.0;25;N;N;EF;657;;;;;S;3;1.0
obs5756;36;PB;NORDESTE;30;42.62;2022;0 Km;24;34308.77;0.62;5330.0;1271.0;30;N;N;EF;706;3.0;A2;BOM;A1;N;-1;0.0
obs7297;71;ES;SULDESTE;30;28.74;2022;0 Km;60;31408.52;1.02;2214.0;2378.0;33;N;N;EF;747;3.0;A4;BOM;B3;S;-1;0.0
obs8338;42;SP;SULDESTE;30;26.58;2018;>= 3 anos;60;46229.94;1.41;4510.0;6150.0;26;N;N;EF;664;;;;;S;3;0.0
obs1378;43;CE;NORDESTE;30;37.01;2021;0 Km;49;26453.76;1.05;4100.0;2624.0;0;N;N;EF;659;3.0;A1;RUIM;B3;N;0;0.0
obs4764;49;SP;SULDESTE;30;61.02;2021;0 Km;18;30485.67;0.0;6150.0;1640.0;27;N;N;EF;715;3.0;A4;BOM;A1;N;0;0.0
obs6937;58;BA;NORDESTE;30;45.92;2021;0 Km;24;39859.6;0.78;16400.0;943.0;11;N;N;EF;664;3.0;A2;PESS;A1;N;0;0.0
obs1136;52;SP;SULDESTE;30;31.0;2012;>= 3 anos;48;28520.23;1.6;5576.0;1394.0;7;N;N;EF;672;;;;;S;9;0.0
obs591;44;SP;SULDESTE;30;47.73;2017;>= 3 anos;48;20122.45;0.83;4100.0;5904.0;0;N;N;EF;703;;;;;N;4;0.0
obs4626;37;PA;NORTE;30;50.0;2020;2 anos;36;17816.22;1.77;2870.0;2501.0;23;N;N;EF;623;;;;;S;1;0.0
obs9675;46;SC;SUL;30;51.29;2022;0 Km;24;40241.53;0.51;8200.0;2009.0;22;N;N;EF;715;3.0;A4;BOM;A1;N;-1;0.0
obs9331;34;SP;SULDESTE;30;34.6;2022;0 Km;36;30607.52;1.03;3271.8;2624.0;31;N;N;EF;737;3.0;A2;BOM;B1;S;-1;0.0
obs3158;65;MT;CENTRO-OESTE;30;0.93;2020;2 anos;48;34869.96;1.49;3280.0;8323.0;32;N;N;EF;678;;;;;S;1;0.0
obs2005;72;PR;SUL;30;10.02;2022;0 Km;60;42182.98;1.33;3690.0;1845.0;29;N;N;EF;692;3.0;A4;BOM;C3;S;-1;0.0
obs5009;50;MG;SULDESTE;30;63.03;2021;0 Km;24;33206.99;0.0;9840.0;15908.0;14;N;N;EF;755;3.0;A1;BOM;A1;S;0;0.0
obs8942;55;MA;NORDESTE;30;24.82;2021;0 Km;48;112283.23;1.19;9840.0;15990.0;32;N;N;EF;668;3.0;A2;PESS;B2;S;0;0.0
obs2822;68;PB;NORDESTE;30;10.22;2013;>= 3 anos;48;26465.39;1.85;2706.0;1230.0;32;N;N;EF;668;;;;;N;8;1.0
obs2386;42;PB;NORDESTE;30;36.79;2014;>= 3 anos;48;16712.89;1.41;3280.0;1886.0;15;N;N;EF;648;;;;;S;7;0.0
obs953;37;RJ;SULDESTE;30;12.75;2021;0 Km;60;38301.18;1.35;4428.0;1312.0;0;N;N;EF;723;1.0;A1;RUIM;C3;;0;0.0
obs6401;59;SE;NORDESTE;30;56.85;2022;0 Km;36;26164.95;1.03;3280.0;1107.0;28;S;N;EF;707;3.0;A1;BOM;A1;S;-1;0.0
obs4334;48;DF;CENTRO-OESTE;30;44.54;2021;0 Km;24;21663.83;0.72;8200.0;2870.0;12;N;N;EF;700;3.0;A2;BOM;A1;N;0;0.0
obs5960;23;BA;NORDESTE;30;43.41;2022;0 Km;48;33222.8;1.32;984.0;0.0;96;N;N;EF;608;1.0;A0;BOM;A2;;-1;0.0
obs5865;54;SP;SULDESTE;30;28.01;2022;0 Km;48;37463.19;1.16;3690.0;2542.0;27;S;N;EF;707;1.0;A4;BOM;B2;S;-1;0.0
obs5717;52;BA;NORDESTE;30;33.07;2021;0 Km;49;56211.43;1.19;7790.0;1886.0;0;N;N;EF;674;3.0;A2;BOM;B3;S;0;0.0
obs3793;66;GO;CENTRO-OESTE;30;51.94;2021;0 Km;36;30347.48;0.83;7380.0;2542.0;0;N;N;EF;709;3.0;A2;BOM;A1;S;0;0.0
obs7695;43;SP;SULDESTE;30;53.01;2021;0 Km;30;29054.75;0.0;2870.0;492.0;35;N;N;EF;706;3.0;A2;BOM;A1;S;0;0.0
obs8412;31;SP;SULDESTE;30;41.82;2022;0 Km;48;26203.54;0.93;2460.0;1804.0;27;N;N;EF;746;1.0;A1;BOM;A2;;-1;0.0
obs8448;28;AM;NORTE;30;28.87;2021;0 Km;49;43718.86;1.43;4100.0;1025.0;33;N;N;EF;669;3.0;A2;RUIM;B3;S;0;0.0
obs5711;21;SE;NORDESTE;30;34.76;2022;0 Km;60;27447.01;1.4;2870.0;902.0;24;N;N;EF;661;1.0;A2;BOM;B3;;-1;0.0
obs2856;36;MA;NORDESTE;30;42.16;2018;>= 3 anos;60;18574.57;1.67;3116.0;779.0;16;N;N;EF;658;;;;;;3;0.0
obs8936;47;AL;NORDESTE;30;27.54;2015;>= 3 anos;36;21660.51;1.44;3116.0;2624.0;26;N;N;EF;662;;;;;N;6;0.0
obs4910;48;SP;SULDESTE;30;41.14;2021;0 Km;49;51045.6;1.42;4100.0;1353.0;37;S;N;EF;659;2.0;A4;RUIM;A3;S;0;1.0
obs8449;58;SP;SULDESTE;30;31.52;2015;>= 3 anos;48;20889.05;1.18;2460.0;1886.0;24;N;N;EF;664;;;;;S;6;0.0
obs484;53;AL;NORDESTE;30;47.26;2021;0 Km;36;33828.1;1.11;4592.0;820.0;0;N;N;EF;759;3.0;A2;PESS;A1;S;0;0.0
obs260;57;MA;NORDESTE;30;48.89;2021;0 Km;48;26052.87;1.0;2460.0;779.0;29;N;N;EF;707;1.0;A1;BOM;A2;;0;0.0
obs7612;33;RJ;SULDESTE;30;37.66;2013;>= 3 anos;48;13277.51;1.92;1640.0;1804.0;27;N;N;EF;657;;;;;S;8;0.0
obs804;35;SP;SULDESTE;30;40.01;2021;0 Km;37;48070.21;0.98;5740.0;2542.0;30;N;N;EF;697;3.0;A2;BOM;A2;S;0;0.0
obs5963;49;SP;SULDESTE;30;37.13;2021;0 Km;48;51813.35;0.72;12300.0;8569.0;10;N;N;EF;755;3.0;A4;BOM;B2;N;0;0.0
obs718;52;DF;CENTRO-OESTE;30;0.0;2013;>= 3 anos;48;20318.4;1.93;5330.0;6109.0;12;N;N;EF;662;;;;;S;8;0.0
obs1819;61;BA;NORDESTE;30;0.0;2022;0 Km;60;40671.47;1.42;16400.0;533.0;6;N;N;EF;751;2.0;A2;RUIM;C3;S;-1;0.0
obs9547;49;CE;NORDESTE;30;46.21;2022;0 Km;36;24813.68;0.78;2624.0;1845.0;31;N;N;EF;700;3.0;A2;BOM;A1;S;-1;0.0
obs6897;69;MA;NORDESTE;30;36.83;2022;0 Km;48;29372.87;1.0;4920.0;6068.0;0;N;N;EF;764;3.0;A4;BOM;B2;S;-1;0.0
obs183;54;BA;NORDESTE;30;52.63;2016;>= 3 anos;24;17604.11;1.02;3526.0;2583.0;24;N;N;EF;636;;;;;N;5;0.0
obs7867;37;RJ;SULDESTE;30;14.01;2022;0 Km;48;41372.18;1.25;5494.0;820.0;0;N;N;EF;706;1.0;A1;BOM;C2;;-1;0.0
obs7812;62;BA;NORDESTE;30;0.0;2022;0 Km;60;44342.29;1.39;5740.0;2993.0;19;N;N;EF;707;3.0;A2;BOM;C3;N;-1;0.0
obs2703;46;SP;SULDESTE;30;27.15;2019;2 anos;48;43357.31;1.85;4100.0;1886.0;34;N;N;EF;646;;;;;N;2;0.0
obs5479;27;SC;SUL;30;72.67;2015;>= 3 anos;36;8885.79;0.85;1640.0;574.0;18;N;N;EF;670;;;;;N;6;0.0
obs4784;50;SP;SULDESTE;30;56.95;2022;0 Km;24;17726.91;0.46;4469.73;3239.0;0;N;N;EF;772;3.0;A4;BOM;A1;S;-1;0.0
obs3488;51;BA;NORDESTE;30;30.44;2021;0 Km;49;67148.47;1.02;13940.0;2706.0;13;N;N;EF;755;1.0;A2;BOM;B3;;0;0.0
obs5051;65;SP;SULDESTE;30;11.49;2021;0 Km;60;38129.97;1.65;4346.0;1927.0;23;N;N;EF;681;3.0;A4;RUIM;C3;S;0;0.0
obs2205;35;SP;SULDESTE;30;0.0;2015;>= 3 anos;48;29172.61;1.85;3444.0;1312.0;27;N;N;EF;657;;;;;S;6;0.0
obs2682;63;PR;SUL;30;33.5;2018;>= 3 anos;60;46589.45;1.66;8200.0;2009.0;15;N;N;EF;643;;;;;S;3;0.0
obs8038;43;CE;NORDESTE;30;48.85;2021;0 Km;48;44116.16;1.26;8200.0;11849.0;15;N;N;EF;693;2.0;A2;PESS;A2;S;0;0.0
obs1786;37;SP;SULDESTE;30;55.05;2021;0 Km;36;41449.97;0.67;6560.0;1722.0;20;S;N;EF;746;3.0;A2;BOM;A1;N;0;0.0
obs5281;38;PR;SUL;30;52.38;2021;0 Km;60;37071.38;1.04;6560.0;2583.0;13;N;N;EF;746;3.0;A2;BOM;A3;N;0;0.0
obs2385;41;TO;NORTE;30;71.98;2021;0 Km;48;13593.9;0.88;3444.0;2583.0;10;N;N;EF;733;3.0;A1;BOM;A2;S;0;0.0
obs100;26;PE;NORDESTE;30;24.21;2021;0 Km;60;31286.71;1.2;3444.0;1025.0;21;N;N;EF;698;2.0;A4;BOM;B3;S;0;0.0
obs725;50;MA;NORDESTE;30;54.13;2021;0 Km;48;42405.53;1.16;4100.0;492.0;0;N;N;EF;695;1.0;A1;BOM;A2;;0;0.0
obs4779;59;PA;NORTE;30;19.77;2021;0 Km;60;48668.15;1.72;4920.0;1804.0;0;N;N;EF;696;1.0;A2;RUIM;C3;;0;0.0
obs6036;48;PE;NORDESTE;30;32.73;2022;0 Km;49;52282.82;0.93;9840.0;11726.0;15;N;N;EF;691;3.0;A1;RUIM;B3;S;-1;0.0
obs3879;53;SP;SULDESTE;30;32.23;2021;0 Km;49;50743.48;0.83;3690.0;1394.0;38;N;N;EF;755;3.0;A4;BOM;B3;S;0;0.0
obs9499;51;BA;NORDESTE;30;50.48;2022;0 Km;36;33515.35;0.93;4920.0;1845.0;23;N;N;EF;702;3.0;A2;RUIM;A1;N;-1;0.0
obs8325;36;PR;SUL;30;17.67;2022;0 Km;60;65278.97;1.28;4100.0;1845.0;23;N;N;EF;710;3.0;A1;BOM;C3;S;-1;0.0
obs7412;61;SC;SUL;30;39.48;2022;0 Km;48;53663.46;0.93;5084.0;8446.0;27;N;N;EF;751;3.0;A4;BOM;B2;S;-1;0.0
obs8676;61;RJ;SULDESTE;30;78.31;2022;0 Km;24;16753.55;0.0;9840.0;7708.0;7;N;N;EF;760;3.0;A2;BOM;A1;N;-1;0.0
obs6410;35;TO;NORTE;30;33.08;2021;0 Km;49;59028.93;0.93;20651.16;1927.0;8;N;N;EF;682;3.0;A4;BOM;B3;S;0;0.0
obs6552;36;BA;NORDESTE;30;36.18;2022;0 Km;49;59316.46;0.83;6560.0;1271.0;25;N;N;EF;706;1.0;A1;BOM;B3;;-1;0.0
obs6556;73;DF;CENTRO-OESTE;30;51.88;2022;0 Km;49;27742.75;1.16;6150.0;5658.0;13;N;N;EF;751;2.0;A2;BOM;A3;S;-1;0.0
obs9685;62;RJ;SULDESTE;30;62.83;2021;2 anos;48;19162.21;1.08;2460.0;2542.0;21;N;N;EF;694;;;;;N;0;0.0
obs3191;35;PR;SUL;30;56.74;2021;0 Km;48;25676.77;1.01;5494.0;2419.0;12;N;N;EF;737;3.0;A2;BOM;A2;S;0;0.0
obs157;41;RJ;SULDESTE;30;58.53;2018;>= 3 anos;48;27959.38;1.29;5740.0;6437.0;14;N;N;EF;681;;;;;S;3;0.0
obs3998;45;SP;SULDESTE;30;0.0;2014;>= 3 anos;48;28342.61;1.65;7421.0;2542.0;12;N;N;EF;675;;;;;N;7;0.0
obs3504;60;SP;SULDESTE;30;29.48;2021;0 Km;49;61350.05;0.93;6560.0;1599.0;26;N;N;EF;751;3.0;A2;BOM;B3;S;0;0.0
obs1798;32;CE;NORDESTE;30;31.06;2021;0 Km;48;28300.51;0.99;5740.0;1312.0;13;N;N;EF;706;1.0;A2;BOM;B2;;0;0.0
obs8787;48;RS;SUL;30;32.3;2021;0 Km;60;47848.84;1.35;3936.0;1845.0;0;N;S;EF;723;2.0;A2;RUIM;B3;S;0;0.0
obs5987;56;PA;NORTE;30;37.37;2021;0 Km;48;49648.38;1.37;4920.0;4264.0;30;N;N;EF;692;2.0;A2;PESS;B2;S;0;0.0
obs4190;62;SP;SULDESTE;30;28.0;2021;0 Km;49;63536.27;1.02;6150.0;861.0;30;N;N;EF;673;1.0;A4;RUIM;B3;S;0;0.0
obs7203;54;ES;SULDESTE;30;42.92;2022;0 Km;60;46922.88;1.29;3280.0;8405.0;35;N;N;EF;668;1.0;A4;PESS;A3;;-1;0.0
obs7943;33;MA;NORDESTE;30;13.36;2022;0 Km;60;38178.34;1.33;3198.0;3239.0;30;N;N;EF;678;1.0;A4;BOM;C3;;-1;0.0
obs3526;64;PR;SUL;30;9.32;2020;2 anos;60;34389.28;1.61;4009.8;4387.0;23;N;N;EF;664;;;;;S;1;0.0
obs3858;62;SP;SULDESTE;30;40.39;2021;0 Km;60;36229.27;1.18;3690.0;8364.0;22;N;N;EF;711;3.0;A4;RUIM;A3;S;0;0.0
obs5949;45;SP;SULDESTE;30;34.73;2022;0 Km;60;38232.77;0.99;4100.0;1271.0;0;N;N;EF;715;3.0;A2;BOM;B3;N;-1;0.0
obs2597;52;AP;NORTE;30;39.2;2021;0 Km;36;90377.87;1.21;12300.0;1845.0;25;S;N;EF;706;1.0;A1;RUIM;B1;S;0;0.0
obs7685;78;SP;SULDESTE;30;53.3;2021;0 Km;30;28490.35;0.0;5740.0;1640.0;16;N;N;EF;760;3.0;A4;BOM;A1;S;0;0.0
obs9079;38;SP;SULDESTE;30;8.78;2017;>= 3 anos;60;35073.75;1.83;3075.0;1845.0;31;N;N;EF;671;;;;;S;4;0.0
obs2173;43;ES;SULDESTE;30;49.99;2022;0 Km;37;25628.15;1.14;3526.0;2542.0;0;N;N;EF;697;3.0;A1;BOM;A2;S;-1;0.0
obs1916;53;MA;NORDESTE;30;10.2;2022;0 Km;48;38178.34;1.37;3772.0;820.0;30;N;N;EF;702;1.0;A1;BOM;C2;;-1;0.0
obs7405;64;PR;SUL;30;61.35;2021;2 anos;36;16888.01;1.03;3280.0;1968.0;17;S;N;EF;711;;;;;S;0;0.0
obs3569;45;RJ;SULDESTE;30;0.0;2018;>= 3 anos;18;10806.62;1.68;1722.0;861.0;40;N;N;EF;658;;;;;S;3;0.0
obs7762;56;PR;SUL;30;50.92;2022;0 Km;60;44063.87;1.29;5740.0;1558.0;18;N;N;EF;707;3.0;A1;BOM;A3;S;-1;0.0
obs8428;72;MA;NORDESTE;30;11.68;2022;0 Km;60;54897.54;1.49;15990.0;8569.0;9;N;N;EF;711;3.0;A1;BOM;C3;S;-1;0.0
obs4143;70;SP;SULDESTE;30;76.92;2021;0 Km;36;34693.77;0.96;8200.0;2583.0;14;N;N;EF;711;3.0;A4;RUIM;A1;N;0;0.0
obs3996;37;SP;SULDESTE;30;42.63;2021;0 Km;48;34295.37;0.99;3198.0;1230.0;29;N;N;EF;678;3.0;A2;RUIM;A2;S;0;0.0
obs5543;40;MA;NORDESTE;30;0.0;2022;0 Km;60;48002.22;1.39;5740.0;3444.0;21;N;N;EF;693;3.0;A2;BOM;C3;S;-1;0.0
obs5451;78;MA;NORDESTE;30;61.34;2022;0 Km;48;17420.04;1.0;2460.0;2378.0;0;N;N;EF;696;3.0;A4;BOM;A2;S;-1;0.0
obs8315;73;SC;SUL;30;44.09;2021;0 Km;49;51366.23;1.01;4100.0;1845.0;0;N;N;EF;696;1.0;A1;BOM;A3;N;0;0.0
obs6281;41;PI;NORDESTE;30;50.51;2022;0 Km;49;43155.27;0.93;3116.0;779.0;40;N;N;EF;669;1.0;A1;BOM;A3;;-1;0.0
obs6748;56;PR;SUL;30;64.37;2021;0 Km;37;30158.05;0.87;4100.0;4305.0;26;N;N;EF;751;3.0;A4;BOM;A2;N;0;0.0
obs6636;40;SE;NORDESTE;30;21.4;2022;0 Km;36;26873.23;1.34;3690.0;2542.0;26;N;N;EF;665;3.0;A2;PESS;B1;S;-1;0.0
obs4529;50;SP;SULDESTE;30;35.97;2021;0 Km;36;53978.82;0.81;9840.0;6027.0;18;N;N;EF;746;3.0;A4;BOM;B1;S;0;0.0
obs4203;51;BA;NORDESTE;30;2.21;2022;0 Km;60;41157.02;1.12;10660.0;1353.0;9;N;N;EF;742;3.0;A2;BOM;C3;S;-1;0.0
obs3399;69;SC;SUL;30;48.82;2021;0 Km;60;45644.83;1.02;4018.0;1066.0;25;N;N;EF;707;2.0;A4;BOM;A3;S;0;0.0
obs2271;54;SP;SULDESTE;30;40.41;2021;0 Km;36;25264.97;1.16;4510.0;2009.0;19;N;N;EF;702;3.0;A4;BOM;A1;S;0;0.0
obs6455;60;RJ;SULDESTE;30;86.63;2022;0 Km;30;8986.51;0.0;5904.0;1763.0;5;N;N;EF;760;3.0;A4;BOM;A1;S;-1;0.0
obs2466;40;SP;SULDESTE;30;68.13;2021;0 Km;37;28493.67;0.93;11070.0;8651.0;9;N;N;EF;737;3.0;A2;BOM;A2;S;0;0.0
obs5893;36;MS;CENTRO-OESTE;30;12.05;2022;0 Km;60;49344.89;1.23;4510.0;1804.0;27;N;S;EF;733;1.0;A1;BOM;C3;S;-1;0.0
obs891;63;RS;SUL;30;23.67;2021;0 Km;60;48071.55;1.23;7649.78;5986.0;14;N;N;EF;747;3.0;A4;BOM;B3;N;0;0.0
obs2478;48;RS;SUL;30;67.85;2022;0 Km;37;17081.49;1.14;2870.0;1886.0;22;N;N;EF;746;3.0;A2;BOM;A2;N;-1;0.0
obs6601;86;ES;SULDESTE;30;0.0;2022;0 Km;60;90179.16;1.12;5658.0;2460.0;36;N;N;EF;747;3.0;A4;BOM;C3;N;-1;0.0
obs1682;75;MA;NORDESTE;30;14.3;2021;0 Km;60;45686.64;1.55;8200.0;820.0;14;N;N;EF;692;3.0;A1;RUIM;C3;;0;0.0
obs6086;51;SP;SULDESTE;30;83.01;2022;0 Km;36;10710.35;0.0;4100.0;4264.0;7;N;N;EF;755;1.0;A2;BOM;A1;;-1;0.0
obs6161;45;SP;SULDESTE;30;57.8;2022;0 Km;36;18971.08;0.62;5214.53;3444.0;11;N;N;EF;755;3.0;A2;BOM;A1;N;-1;0.0
obs6540;62;MG;SULDESTE;30;0.0;2021;2 anos;60;40226.92;1.63;3444.0;2501.0;30;N;N;EF;675;;;;;S;0;0.0
obs5263;50;AP;NORTE;30;0.0;2022;0 Km;60;45646.68;1.19;5002.0;4428.0;0;N;N;EF;763;2.0;A2;BOM;C3;S;-1;0.0
obs7679;42;AM;NORTE;30;21.75;2022;0 Km;60;63939.32;1.28;13940.0;492.0;11;N;N;EF;693;1.0;A2;BOM;B3;;-1;0.0
obs1240;66;PE;NORDESTE;30;17.18;2021;0 Km;60;34173.88;1.09;3608.0;1312.0;22;N;N;EF;720;3.0;A2;BOM;C3;;0;0.0
obs8316;40;BA;NORDESTE;30;55.05;2022;0 Km;48;51776.72;1.2;4920.0;697.0;0;S;N;EF;750;3.0;A2;BOM;A2;S;-1;0.0
obs2594;38;MG;SULDESTE;30;67.57;2015;>= 3 anos;48;11040.01;1.29;2378.0;1312.0;13;N;S;EF;647;;;;;N;6;0.0
obs9177;41;PE;NORDESTE;30;56.26;2022;0 Km;49;39521.57;1.01;8200.0;8569.0;14;N;N;EF;746;1.0;A2;BOM;A3;S;-1;0.0
obs3673;32;SP;SULDESTE;30;44.17;2021;0 Km;60;47998.67;1.23;13120.0;3280.0;9;N;N;EF;733;3.0;A1;BOM;A3;S;0;0.0
obs2038;46;SP;SULDESTE;30;67.32;2021;0 Km;37;28587.29;0.87;18450.0;11767.0;5;N;N;EF;706;3.0;A4;RUIM;A2;S;0;0.0
obs547;69;PR;SUL;30;28.03;2021;0 Km;49;36123.01;1.1;4510.0;2009.0;24;N;N;EF;711;2.0;A4;RUIM;B3;S;0;0.0
obs9553;53;SC;SUL;30;71.81;2022;0 Km;24;19267.99;0.66;4674.0;1681.0;19;N;N;EF;742;3.0;A2;BOM;A1;N;-1;0.0
obs6647;59;MG;SULDESTE;30;46.96;2022;0 Km;18;25732.67;0.3;24600.0;6068.0;6;N;N;EF;760;1.0;A4;BOM;A1;;-1;0.0
obs8090;47;SP;SULDESTE;30;2.98;2014;>= 3 anos;48;30492.31;2.39;3099.6;1804.0;36;N;N;EF;710;;;;;;7;0.0
obs6664;25;MA;NORDESTE;30;0.0;2022;0 Km;60;49008.18;1.7;4346.0;5986.0;30;N;N;EF;725;1.0;A1;BOM;C3;S;-1;0.0
obs8957;54;MG;SULDESTE;30;63.99;2022;0 Km;24;29279.8;0.0;8200.0;2501.0;15;N;N;EF;687;3.0;A4;RUIM;A1;N;-1;0.0
obs3161;77;SP;SULDESTE;30;0.0;2016;>= 3 anos;60;32501.74;1.64;4069.66;2009.0;20;N;N;EF;707;;;;;S;5;0.0
