observacao;idade;uf;regiao;carencia;percentual_entrada_veicu;ano_modelo_veic;idade_bem;qtde_prestacoes;vlr_principal;taxa_mensal;vlr_renda;vlr_max_renda_presum;pc_compr_renda_familiar;autonomos;taxistas;status_prop;score_sis;var_1;var_2;var_3;var_4;var_5;idade_veiculo;target
obs3962;68;SP;SULDESTE;30;28.0;2022;0 Km;49;38900.17;1.05;4920.0;1148.0;23;N;N;EF;673;3.0;A4;PESS;B3;S;3;0.0
obs7007;38;SP;SULDESTE;30;56.22;2014;>= 3 anos;36;10082.61;0.92;3280.0;1804.0;10;N;N;EF;700;;;;;S;11;0.0
obs1518;61;PR;SUL;30;29.9;2021;0 Km;60;63291.54;1.19;16400.0;1353.0;9;N;N;EF;751;2.0;A1;BOM;B3;S;4;0.0
obs8272;32;SP;SULDESTE;30;15.9;2016;>= 3 anos;36;25935.61;1.67;2952.0;1804.0;32;N;N;EF;677;;;;;S;9;0.0
obs6408;74;PE;NORDESTE;30;28.01;2022;0 Km;49;46198.48;1.05;5740.0;4264.0;23;N;N;EF;692;3.0;A2;RUIM;B3;S;3;0.0
obs5800;72;MA;NORDESTE;30;11.77;2022;0 Km;60;38247.23;1.46;4100.0;1312.0;24;N;N;EF;692;1.0;A1;BOM;C3;;3;0.0
obs3296;40;RS;SUL;30;67.01;2018;>= 3 anos;24;12898.54;0.75;2870.0;2542.0;21;S;N;EF;687;;;;;S;7;0.0
obs2744;48;SP;SULDESTE;30;0.0;2021;0 Km;60;65064.3;1.28;6560.0;8487.0;24;N;N;EF;742;3.0;A4;BOM;C3;S;4;0.0
obs7155;51;RJ;SULDESTE;30;25.0;2022;0 Km;60;60477.12;1.14;8200.0;8405.0;0;N;N;EF;717;3.0;A1;RUIM;B3;S;3;1.0
obs670;34;SC;SUL;30;38.9;2021;0 Km;48;53961.0;1.09;4920.0;984.0;30;N;N;EF;733;3.0;A4;BOM;B2;N;4;0.0
obs8362;39;SP;SULDESTE;30;62.88;2015;>= 3 anos;48;17220.45;1.33;6970.0;4264.0;7;N;N;EF;677;;;;;N;10;0.0
obs8582;46;PE;NORDESTE;30;63.87;2022;0 Km;24;29092.62;0.0;4920.0;1845.0;24;N;N;EF;715;3.0;A1;BOM;A1;N;3;0.0
obs9404;62;RJ;SULDESTE;30;62.86;2021;0 Km;49;69308.32;1.04;7380.0;8405.0;25;N;N;EF;760;3.0;A4;BOM;A3;N;4;0.0
obs7653;51;SP;SULDESTE;30;48.82;2022;0 Km;37;23868.91;1.07;5740.0;4223.0;14;N;N;EF;678;3.0;A2;PESS;A2;S;3;0.0
obs2273;39;SP;SULDESTE;30;73.55;2017;>= 3 anos;48;27902.71;1.27;5740.0;2624.0;14;S;N;EF;700;;;;;S;8;0.0
obs9668;67;RS;SUL;30;0.0;2022;0 Km;60;44287.31;1.5;5740.0;1353.0;20;N;N;EF;692;3.0;A2;BOM;C3;S;3;0.0
obs8474;49;PA;NORTE;30;34.32;2021;0 Km;48;49375.31;0.99;5740.0;3239.0;22;N;N;EF;706;3.0;A2;RUIM;B2;S;4;0.0
obs3423;49;GO;CENTRO-OESTE;30;63.52;2022;0 Km;24;29491.5;0.0;12300.0;2624.0;10;N;N;EF;650;2.0;A1;RUIM;A1;S;3;0.0
obs7818;56;SP;SULDESTE;30;41.43;2022;0 Km;60;30165.41;1.18;4100.0;6027.0;17;N;N;EF;747;3.0;A4;BOM;A3;S;3;0.0
obs9142;54;PE;NORDESTE;30;4.91;2022;0 Km;60;41834.78;1.51;2639.58;1312.0;40;N;N;EF;692;1.0;A1;RUIM;C3;;3;0.0
obs4331;60;MG;SULDESTE;30;29.7;2022;0 Km;60;30304.31;1.5;4428.0;697.0;18;N;N;EF;679;2.0;A4;RUIM;B3;N;3;1.0
obs6612;47;RJ;SULDESTE;30;42.27;2022;0 Km;60;34671.03;1.09;4510.0;1845.0;0;N;N;EF;755;1.0;A4;BOM;A3;;3;0.0
obs6963;30;SC;SUL;30;37.16;2018;>= 3 anos;48;33370.79;1.27;4920.0;1804.0;19;N;N;EF;700;;;;;S;7;0.0
obs2643;41;MT;CENTRO-OESTE;30;50.0;2019;2 anos;48;27732.79;1.3;5330.0;4387.0;14;N;N;EF;671;;;;;S;6;0.0
obs6381;74;SC;SUL;30;30.11;2021;0 Km;60;54786.45;1.2;4264.0;1845.0;30;N;N;EF;747;3.0;A1;BOM;B3;S;4;0.0
obs6519;39;PE;NORDESTE;30;19.57;2022;0 Km;60;35287.52;1.29;3690.0;1845.0;24;N;N;EF;682;3.0;A1;RUIM;C3;S;3;0.0
obs8662;38;MA;NORDESTE;30;36.59;2018;>= 3 anos;60;44312.87;1.25;3772.0;1353.0;0;N;N;EF;704;;;;;S;7;0.0
obs8678;29;SC;SUL;30;31.0;2013;>= 3 anos;48;19982.89;1.64;2870.0;1312.0;22;N;N;EF;664;;;;;;12;0.0
obs7214;69;SP;SULDESTE;30;8.6;2019;2 anos;48;34982.61;1.49;4264.0;1271.0;0;N;N;EF;721;;;;;S;6;0.0
obs5792;79;SE;NORDESTE;30;28.0;2022;0 Km;49;61531.93;0.93;12300.0;1968.0;0;N;N;EF;751;3.0;A2;BOM;B3;N;3;0.0
obs5934;65;ES;SULDESTE;30;60.0;2019;2 anos;24;42713.12;0.76;6150.0;2952.0;32;N;N;EF;662;;;;;S;6;0.0
obs7912;48;SP;SULDESTE;30;54.83;2016;>= 3 anos;24;18465.61;0.81;4920.0;4387.0;18;N;N;EF;706;;;;;N;9;0.0
obs9485;71;SP;SULDESTE;30;48.51;2021;0 Km;60;28117.52;0.88;4100.0;2173.0;14;N;N;EF;760;3.0;A4;BOM;A3;S;4;0.0
obs1117;76;RS;SUL;30;22.75;2021;0 Km;48;46883.82;1.38;5330.0;1353.0;25;N;N;EF;692;1.0;A4;RUIM;B2;;4;0.0
obs851;32;SP;SULDESTE;30;14.84;2018;>= 3 anos;36;29609.35;1.81;4264.0;1886.0;27;N;N;EF;677;;;;;S;7;0.0
obs1257;49;MT;CENTRO-OESTE;30;4.91;2021;0 Km;60;47887.68;1.46;4614.3;3239.0;19;N;N;EF;702;2.0;A4;RUIM;C3;S;4;0.0
obs9569;47;PA;NORTE;30;11.14;2022;0 Km;60;39195.36;1.28;4100.0;2542.0;23;N;N;EF;702;3.0;A1;BOM;C3;S;3;0.0
obs8399;47;BA;NORDESTE;30;54.45;2022;0 Km;24;37622.61;1.04;24600.0;861.0;7;N;N;EF;755;3.0;A2;BOM;A1;N;3;0.0
obs6939;39;PR;SUL;30;17.34;2015;>= 3 anos;48;24938.18;1.84;2870.0;1107.0;28;N;N;EF;694;;;;;;10;0.0
obs1982;72;SP;SULDESTE;30;67.36;2021;0 Km;48;24916.37;1.14;3280.0;2624.0;21;N;N;EF;747;3.0;A4;BOM;A2;N;4;0.0
obs4153;59;GO;CENTRO-OESTE;30;63.05;2022;0 Km;24;30264.23;0.0;3280.0;2665.0;0;N;N;EF;709;3.0;A2;BOM;A1;N;3;0.0
obs4876;57;SP;SULDESTE;30;85.43;2021;0 Km;24;9788.87;0.66;5042.87;4305.0;0;N;N;EF;722;1.0;A4;BOM;A1;;4;0.0
obs6836;74;PR;SUL;30;49.73;2022;0 Km;60;30474.41;1.26;856.9;1312.0;85;N;N;EF;683;1.0;A1;BOM;A3;;3;0.0
obs5964;75;SC;SUL;30;15.97;2019;2 anos;36;44740.96;1.73;7380.0;4223.0;22;N;N;EF;678;;;;;N;6;0.0
obs9134;67;PA;NORTE;30;35.76;2022;0 Km;60;28606.22;1.29;5330.0;1066.0;0;N;N;EF;696;1.0;A2;BOM;B3;N;3;0.0
obs819;32;MT;CENTRO-OESTE;30;52.21;2021;0 Km;36;24476.16;0.9;4100.0;1845.0;19;N;N;EF;746;1.0;A2;BOM;A1;;4;0.0
obs1751;65;SP;SULDESTE;30;58.15;2021;0 Km;36;35648.27;0.83;6560.0;2542.0;17;N;N;EF;747;3.0;A4;BOM;A1;S;4;0.0
obs2335;45;SP;SULDESTE;30;56.35;2021;0 Km;36;22909.55;0.87;7380.0;8487.0;10;N;N;EF;755;3.0;A4;BOM;A1;S;4;0.0
obs5809;42;PE;NORDESTE;30;36.74;2022;0 Km;49;26653.25;1.16;2460.0;1353.0;33;N;N;EF;737;3.0;A2;BOM;B3;S;3;0.0
obs9238;55;TO;NORTE;30;65.94;2021;0 Km;48;26046.39;1.16;4100.0;1845.0;17;N;N;EF;747;3.0;A2;BOM;A2;S;4;0.0
obs4878;61;SC;SUL;60;71.96;2015;>= 3 anos;36;11790.79;0.92;3280.0;656.0;12;S;N;EF;671;;;;;S;10;0.0
obs793;21;RJ;SULDESTE;30;61.61;2021;0 Km;12;13590.88;0.19;820.0;1476.0;40;N;N;EF;608;1.0;A0;BOM;A1;N;4;0.0
obs9833;56;MG;SULDESTE;30;51.09;2021;2 anos;36;38430.01;1.21;8200.0;1927.0;16;N;N;EF;651;;;;;S;4;0.0
obs5025;62;SP;SULDESTE;30;44.66;2021;0 Km;48;53078.27;0.83;16400.0;16031.0;8;N;N;EF;760;3.0;A4;BOM;A2;S;4;0.0
obs9115;47;SC;SUL;30;28.0;2022;0 Km;49;46950.63;1.22;6666.86;1845.0;22;N;N;EF;691;3.0;A2;RUIM;B3;S;3;0.0
obs3047;41;PR;SUL;30;7.69;2014;>= 3 anos;48;31152.28;1.83;4100.0;15826.0;24;N;N;EF;671;;;;;S;11;0.0
obs8551;34;SC;SUL;30;13.5;2022;0 Km;60;39513.62;1.25;4510.0;2501.0;21;N;N;EF;706;2.0;A2;BOM;C3;S;3;0.0
obs7102;49;PI;NORDESTE;30;57.25;2021;0 Km;36;31233.98;0.65;7380.0;5986.0;13;N;N;EF;746;3.0;A2;BOM;A1;S;4;0.0
obs8267;80;PB;NORDESTE;30;26.73;2022;0 Km;48;55476.64;1.09;27060.0;16031.0;5;N;N;EF;760;3.0;A2;BOM;B2;S;3;0.0
obs3704;51;SC;SUL;30;35.94;2021;0 Km;49;40048.24;1.16;8200.0;2583.0;14;N;N;EF;746;3.0;A2;BOM;B3;S;4;0.0
obs1258;62;SC;SUL;30;0.0;2021;0 Km;60;39109.42;1.26;5740.0;3034.0;0;N;N;EF;737;3.0;A4;BOM;C3;S;4;0.0
obs626;58;PR;SUL;30;36.73;2021;0 Km;36;53896.05;0.78;6560.0;1353.0;27;N;N;EF;760;3.0;A4;BOM;B1;S;4;0.0
obs6127;54;RJ;SULDESTE;30;68.18;2022;0 Km;18;18676.37;0.2;11480.0;8487.0;9;N;N;EF;715;1.0;A4;RUIM;A1;;3;0.0
obs6387;68;MG;SULDESTE;30;64.57;2021;0 Km;24;31842.3;0.0;16400.0;2501.0;8;N;N;EF;760;2.0;A2;PESS;A1;S;4;0.0
obs949;45;DF;CENTRO-OESTE;30;0.0;2021;0 Km;60;37931.0;1.04;4510.0;2542.0;0;N;N;EF;772;2.0;A2;BOM;C3;S;4;0.0
obs2887;72;SP;SULDESTE;30;0.0;2021;2 anos;60;37547.31;1.68;4018.0;1558.0;25;N;N;EF;660;;;;;;4;1.0
obs3961;49;SP;SULDESTE;30;41.96;2021;0 Km;49;45110.27;1.07;4920.0;5945.0;0;N;N;EF;763;3.0;A2;BOM;A3;N;4;0.0
obs7651;52;SC;SUL;30;56.92;2022;0 Km;60;42370.48;1.11;4100.0;4346.0;23;N;N;EF;715;3.0;A2;BOM;A3;N;3;0.0
obs5588;55;PR;SUL;30;31.65;2021;0 Km;49;60112.75;0.88;7380.0;3321.0;23;N;N;EF;751;3.0;A4;BOM;B3;S;4;0.0
obs9170;76;RJ;SULDESTE;30;12.7;2022;0 Km;60;38219.01;1.18;4920.0;1517.0;18;N;N;EF;747;3.0;A4;BOM;C3;S;3;0.0
obs2715;30;SC;SUL;30;41.95;2021;0 Km;48;23809.19;1.31;2460.0;1312.0;28;N;N;EF;665;1.0;A1;RUIM;A2;S;4;0.0
obs4099;26;PR;SUL;30;10.01;2022;0 Km;60;44426.05;1.07;3936.0;1435.0;26;S;N;EF;725;3.0;A2;BOM;C3;N;3;0.0
obs8593;84;PE;NORDESTE;30;64.78;2022;0 Km;24;32548.74;1.04;12300.0;3321.0;12;N;N;EF;692;1.0;A1;RUIM;A1;N;3;0.0
obs4360;33;RR;NORTE;30;69.15;2021;0 Km;18;49134.95;1.06;11398.0;820.0;26;N;N;EF;659;1.0;A4;RUIM;A1;;4;0.0
obs9590;41;MA;NORDESTE;30;55.98;2022;0 Km;49;21072.87;1.22;6560.0;2542.0;10;N;N;EF;650;2.0;A2;RUIM;A3;S;3;0.0
obs2241;27;RJ;SULDESTE;30;45.85;2015;>= 3 anos;48;13692.51;1.41;2870.0;820.0;14;N;N;EF;639;;;;;;10;0.0
obs3018;47;SP;SULDESTE;30;73.0;2021;0 Km;24;25439.27;0.0;4920.0;6068.0;21;N;N;EF;755;3.0;A4;BOM;A1;S;4;0.0
obs8743;65;RJ;SULDESTE;30;40.95;2022;0 Km;60;42558.25;0.99;7380.0;3936.0;12;N;N;EF;720;3.0;A4;BOM;A3;S;3;0.0
obs1455;23;SP;SULDESTE;30;33.33;2015;>= 3 anos;48;19295.61;1.41;1640.0;861.0;34;N;N;EF;678;;;;;;10;0.0
obs4464;27;SP;SULDESTE;30;5.84;2021;0 Km;60;40515.3;1.09;3444.0;779.0;0;N;N;EF;698;1.0;A1;BOM;C3;;4;0.0
obs5601;44;SP;SULDESTE;30;42.02;2015;>= 3 anos;48;20947.31;1.73;6560.0;3280.0;9;N;N;EF;628;;;;;S;10;0.0
obs1201;32;PE;NORDESTE;30;2.38;2021;0 Km;60;40233.71;1.2;3280.0;820.0;28;S;N;EF;706;3.0;A1;BOM;C3;;4;0.0
obs126;41;SP;SULDESTE;30;16.42;2014;>= 3 anos;48;20388.05;1.94;2419.0;2583.0;27;N;N;EF;653;;;;;S;11;0.0
obs8067;60;SP;SULDESTE;30;10.02;2022;0 Km;48;43284.1;1.11;4100.0;1599.0;29;N;N;EF;760;3.0;A4;BOM;C2;S;3;0.0
obs3513;51;PB;NORDESTE;30;85.83;2021;0 Km;24;13116.27;0.15;11480.0;11152.0;0;N;N;EF;732;3.0;A1;BOM;A1;S;4;0.0
obs831;35;CE;NORDESTE;30;28.01;2021;0 Km;49;47601.33;1.16;4510.0;861.0;32;N;N;EF;669;3.0;A2;RUIM;B3;S;4;0.0
obs1654;35;PR;SUL;30;28.0;2021;0 Km;49;67529.46;0.93;4009.8;1845.0;49;N;N;EF;697;1.0;A1;BOM;B3;;4;0.0
obs7052;39;SP;SULDESTE;30;0.0;2022;0 Km;60;43456.08;1.3;4100.0;1845.0;25;N;N;EF;706;3.0;A1;BOM;C3;N;3;0.0
obs7112;57;SC;SUL;30;61.61;2018;>= 3 anos;48;36773.79;1.09;4920.0;2050.0;21;N;N;EF;671;;;;;S;7;0.0
obs5921;59;SP;SULDESTE;30;40.72;2019;2 anos;48;23053.52;1.21;2624.0;1517.0;24;N;N;EF;660;;;;;S;6;0.0
obs8538;43;RS;SUL;30;27.66;2022;0 Km;49;63607.22;1.01;9840.0;6027.0;19;N;N;EF;669;3.0;A2;RUIM;B3;S;3;0.0
obs8341;29;SP;SULDESTE;30;28.0;2021;0 Km;49;39623.97;1.22;2378.0;1804.0;50;N;N;EF;691;3.0;A1;RUIM;B3;S;4;0.0
obs8691;29;DF;CENTRO-OESTE;30;25.28;2015;>= 3 anos;48;20501.0;1.42;5248.0;1353.0;11;N;N;EF;677;;;;;S;10;0.0
obs747;45;RS;SUL;30;28.0;2021;0 Km;49;53250.15;1.19;4756.0;4264.0;33;N;N;EF;742;3.0;A4;BOM;B3;N;4;0.0
obs6755;41;PE;NORDESTE;30;60.05;2021;0 Km;24;29643.74;0.04;12300.0;8364.0;10;N;N;EF;746;3.0;A2;BOM;A1;S;4;0.0
obs2830;44;PR;SUL;30;38.61;2021;0 Km;48;53812.11;1.05;6478.0;8405.0;0;N;N;EF;754;2.0;A4;BOM;B2;S;4;0.0
obs2790;43;PE;NORDESTE;30;0.0;2022;0 Km;60;43296.41;1.29;12300.0;15949.0;8;N;N;EF;697;3.0;A2;BOM;C3;S;3;0.0
obs2260;49;RJ;SULDESTE;30;63.09;2021;0 Km;24;31933.42;0.0;6560.0;1886.0;21;N;N;EF;755;3.0;A2;BOM;A1;S;4;0.0
obs1664;58;RJ;SULDESTE;30;20.01;2021;0 Km;36;35582.93;1.44;4100.0;1271.0;32;N;N;EF;692;3.0;A4;BOM;B1;N;4;0.0
obs4060;33;ES;SULDESTE;30;45.83;2022;0 Km;49;43682.56;0.88;4428.0;1107.0;28;N;N;EF;658;3.0;A1;BOM;A3;S;3;0.0
obs6814;47;RS;SUL;30;57.74;2017;>= 3 anos;36;17502.48;0.98;5740.0;1476.0;10;N;N;EF;708;;;;;S;8;0.0
obs3461;56;SP;SULDESTE;30;66.28;2013;>= 3 anos;24;12224.01;0.93;4983.96;11972.0;12;N;N;EF;643;;;;;N;12;0.0
obs5495;33;PR;SUL;30;60.87;2018;>= 3 anos;60;19212.84;1.05;4100.0;1763.0;11;S;N;EF;681;;;;;S;7;0.0
obs3517;67;PB;NORDESTE;30;80.32;2021;0 Km;24;18407.52;0.0;11480.0;1558.0;7;N;N;EF;720;3.0;A2;BOM;A1;N;4;0.0
obs3850;65;SC;SUL;30;49.7;2021;0 Km;36;25739.06;1.04;12300.0;11685.0;0;N;N;EF;682;3.0;A1;BOM;A1;S;4;0.0
obs2829;54;RS;SUL;30;10.8;2016;>= 3 anos;60;35308.54;1.61;3444.0;1312.0;27;S;N;EF;694;;;;;S;9;0.0
obs436;42;RS;SUL;30;17.58;2021;0 Km;48;46119.76;1.25;6560.0;1804.0;20;N;N;EF;650;1.0;A2;BOM;C2;S;4;0.0
obs3732;35;RS;SUL;30;0.0;2019;2 anos;60;36653.14;1.62;3198.0;1845.0;31;N;N;EF;670;;;;;N;6;0.0
obs13;25;MT;CENTRO-OESTE;30;80.02;2021;0 Km;24;20321.72;0.0;2952.0;1230.0;30;N;N;EF;698;3.0;A2;BOM;A1;S;4;0.0
obs7622;31;SP;SULDESTE;30;46.59;2020;2 anos;24;29579.31;0.85;6150.0;1312.0;23;N;N;EF;677;;;;;S;5;0.0
obs1212;48;MG;SULDESTE;30;43.18;2015;>= 3 anos;48;21830.01;1.45;3690.0;492.0;17;N;N;EF;672;;;;;;10;0.0
obs5936;71;SP;SULDESTE;30;50.66;2021;2 anos;48;44403.11;1.11;5740.0;1845.0;21;N;N;EF;707;;;;;;4;0.0
obs3316;44;MG;SULDESTE;30;3.44;2014;>= 3 anos;48;31707.01;2.06;4100.0;2501.0;26;N;N;EF;640;;;;;S;11;0.0
obs3571;27;PR;SUL;30;63.0;2022;0 Km;24;23940.49;0.0;3280.0;1312.0;32;N;N;EF;738;3.0;A2;BOM;A1;N;3;0.0
obs1571;49;MA;NORDESTE;30;56.26;2021;0 Km;48;39939.6;0.95;5740.0;1476.0;19;N;N;EF;742;3.0;A2;BOM;A2;S;4;0.0
obs6485;52;SP;SULDESTE;30;61.49;2017;>= 3 anos;24;18647.38;0.78;5740.0;1927.0;15;N;N;EF;708;;;;;;8;0.0
obs5837;64;RJ;SULDESTE;30;10.1;2018;>= 3 anos;60;40085.68;1.6;6560.0;1804.0;16;N;N;EF;670;;;;;N;7;0.0
obs8387;67;SP;SULDESTE;30;0.0;2017;>= 3 anos;60;30757.75;1.47;3690.0;2009.0;21;N;N;EF;715;;;;;S;8;0.0
obs2772;63;ES;SULDESTE;30;26.96;2021;0 Km;49;31782.02;1.16;2050.0;1804.0;0;N;S;EF;683;3.0;A4;BOM;B3;S;4;0.0
obs4520;64;SP;SULDESTE;30;30.96;2018;>= 3 anos;48;31579.61;1.65;6560.0;3239.0;14;N;S;EF;654;;;;;S;7;0.0
obs41;23;SP;SULDESTE;30;20.18;2021;0 Km;60;36812.39;1.08;5330.0;2501.0;16;N;N;EF;617;1.0;A0;BOM;B3;S;4;0.0
obs3696;68;SC;SUL;30;74.06;2021;0 Km;24;22637.23;0.0;3280.0;1886.0;30;N;N;EF;760;1.0;A4;BOM;A1;S;4;0.0
obs394;71;PR;SUL;30;69.86;2021;0 Km;18;28260.67;0.0;24600.0;3034.0;0;N;N;EF;777;3.0;A4;BOM;A1;S;4;0.0
obs6187;49;PE;NORDESTE;30;40.08;2022;0 Km;49;33752.78;1.05;9840.0;5986.0;0;N;N;EF;677;3.0;A1;RUIM;A3;S;3;0.0
obs236;48;DF;CENTRO-OESTE;30;21.44;2021;0 Km;48;34641.65;1.14;3690.0;2583.0;25;N;S;EF;715;1.0;A2;BOM;B2;S;4;0.0
obs6573;68;PR;SUL;30;0.0;2022;0 Km;60;42592.09;1.5;10660.0;4305.0;10;N;N;EF;696;3.0;A4;RUIM;C3;N;3;0.0
obs1884;37;SC;SUL;30;56.79;2018;>= 3 anos;24;37080.89;1.44;49200.0;2091.0;3;N;N;EF;694;;;;;S;7;0.0
obs3305;58;MG;SULDESTE;30;17.13;2022;0 Km;60;38762.01;1.41;3280.0;1271.0;29;N;N;EF;692;1.0;A4;BOM;C3;;3;0.0
obs9513;58;PR;SUL;30;8.38;2022;0 Km;48;42547.46;1.04;4100.0;2665.0;0;N;N;EF;768;3.0;A4;BOM;C2;S;3;0.0
obs7403;53;RJ;SULDESTE;30;12.62;2018;>= 3 anos;60;27884.68;1.87;2460.0;1394.0;32;N;N;EF;685;;;;;;7;0.0
obs4300;45;SC;SUL;30;26.38;2019;2 anos;60;50883.79;1.22;4920.0;8528.0;0;N;N;EF;693;;;;;S;6;0.0
obs2162;60;PR;SUL;30;63.8;2021;0 Km;36;28340.24;1.18;5330.0;4264.0;19;N;N;EF;751;3.0;A4;BOM;A1;S;4;0.0
obs669;53;PR;SUL;30;28.0;2021;0 Km;49;62201.69;0.93;8200.0;8282.0;22;N;N;EF;706;3.0;A4;RUIM;B3;S;4;0.0
obs3757;57;SC;SUL;60;57.89;2020;2 anos;60;27643.79;1.0;4100.0;4305.0;15;N;N;EF;707;;;;;S;5;0.0
obs4577;43;SP;SULDESTE;30;0.0;2022;0 Km;60;43606.31;1.25;3690.0;1886.0;29;N;N;EF;746;3.0;A2;RUIM;C3;S;3;0.0
obs818;75;PB;NORDESTE;30;51.55;2018;>= 3 anos;24;20530.06;0.79;10660.0;8364.0;8;N;N;EF;692;;;;;N;7;0.0
obs8801;43;RJ;SULDESTE;30;0.0;2019;2 anos;60;33777.68;1.82;4920.0;1681.0;19;N;N;EF;685;;;;;S;6;0.0
obs2178;32;SP;SULDESTE;30;41.68;2018;>= 3 anos;48;24267.31;1.12;2870.0;1558.0;23;N;N;EF;706;;;;;N;7;0.0
obs7585;78;SC;SUL;30;52.92;2022;0 Km;36;41531.35;1.14;17220.0;15990.0;8;N;N;EF;747;3.0;A4;BOM;A1;S;3;0.0
obs5135;61;MG;SULDESTE;30;41.67;2012;>= 3 anos;48;18510.01;1.37;4100.0;1312.0;13;N;N;EF;665;;;;;S;13;0.0
obs3067;37;SP;SULDESTE;30;65.26;2017;>= 3 anos;60;12962.71;1.0;2214.0;1886.0;0;N;N;EF;674;;;;;;8;0.0
obs6148;55;SP;SULDESTE;30;80.71;2017;>= 3 anos;18;9004.44;1.13;4920.0;3321.0;11;N;N;EF;684;;;;;S;8;0.0
obs9258;35;PE;NORDESTE;30;31.02;2021;0 Km;60;111688.41;1.65;13530.0;1845.0;22;N;N;EF;733;1.0;A2;PESS;B3;;4;0.0
obs3725;41;SP;SULDESTE;30;55.32;2021;0 Km;36;18225.74;0.46;2460.0;1763.0;22;N;N;EF;746;2.0;A4;BOM;A1;S;4;0.0
obs6315;68;SC;SUL;30;31.01;2012;>= 3 anos;48;21125.38;2.06;2337.0;1312.0;31;N;N;EF;636;;;;;N;13;1.0
obs5616;55;GO;CENTRO-OESTE;30;25.86;2022;0 Km;49;32669.63;1.27;4100.0;4264.0;24;N;N;EF;751;3.0;A4;BOM;B3;S;3;0.0
obs3424;64;RS;SUL;30;8.84;2021;0 Km;60;55745.63;1.33;4100.0;3403.0;33;N;N;EF;747;3.0;A2;BOM;C3;S;4;0.0
obs4463;52;RS;SUL;30;56.39;2022;0 Km;12;18384.84;0.39;16400.0;11890.0;0;N;N;EF;695;3.0;A2;RUIM;A1;N;3;0.0
obs9279;58;AL;NORDESTE;30;34.6;2022;0 Km;60;28797.68;1.07;2050.0;1558.0;32;N;N;EF;747;3.0;A2;BOM;B3;S;3;0.0
obs7205;46;BA;NORDESTE;30;40.82;2021;0 Km;48;48898.3;1.04;8200.0;3321.0;15;N;N;EF;700;3.0;A2;RUIM;A2;S;4;0.0
obs1840;54;CE;NORDESTE;30;50.32;2021;0 Km;49;21972.59;1.16;5740.0;5986.0;11;N;N;EF;746;3.0;A1;BOM;A3;S;4;0.0
obs4458;44;PE;NORDESTE;30;41.53;2022;0 Km;60;43493.12;0.97;4920.0;1968.0;0;N;N;EF;750;3.0;A2;BOM;A3;S;3;0.0
obs8311;49;PE;NORDESTE;30;14.54;2022;0 Km;60;37693.08;1.33;4920.0;1435.0;19;N;N;EF;702;3.0;A2;RUIM;C3;N;3;0.0
obs1503;32;MA;NORDESTE;30;49.42;2021;0 Km;49;40679.96;0.93;4100.0;943.0;27;N;N;EF;658;3.0;A4;BOM;A3;N;4;0.0
obs6432;47;RJ;SULDESTE;30;92.38;2018;>= 3 anos;36;5060.51;0.99;10660.0;6150.0;1;N;N;EF;640;;;;;N;7;1.0
obs4639;63;CE;NORDESTE;30;72.0;2021;0 Km;24;23189.37;0.0;28700.0;16113.0;3;N;N;EF;760;3.0;A2;BOM;A1;S;4;0.0
obs8013;58;SC;SUL;30;56.72;2020;2 anos;24;25153.79;1.13;5330.0;4264.0;23;N;N;EF;707;;;;;S;5;0.0
obs4651;45;SP;SULDESTE;30;21.31;2021;0 Km;48;33988.27;1.28;2870.0;492.0;34;N;N;EF;691;3.0;A1;BOM;B2;N;4;0.0
obs1470;57;GO;CENTRO-OESTE;30;59.76;2021;0 Km;36;26549.48;0.75;16400.0;1845.0;5;N;N;EF;660;3.0;A4;BOM;A1;S;4;0.0
obs306;75;PI;NORDESTE;30;34.87;2021;0 Km;37;55117.48;1.34;12740.49;2378.0;15;N;N;EF;711;3.0;A1;BOM;B2;S;4;0.0
obs3909;47;SP;SULDESTE;30;63.23;2021;0 Km;18;33139.09;0.0;8200.0;861.0;22;N;N;EF;687;3.0;A2;BOM;A1;S;4;0.0
obs27;47;PR;SUL;30;20.01;2021;0 Km;60;36648.5;1.35;6560.0;1394.0;0;N;N;EF;695;3.0;A2;RUIM;B3;N;4;0.0
obs5207;52;SP;SULDESTE;30;84.84;2021;0 Km;24;12740.27;0.3;9020.0;3280.0;6;N;N;EF;742;3.0;A4;BOM;A1;S;4;0.0
obs8403;54;RS;SUL;30;57.42;2022;0 Km;48;23995.18;0.99;5740.0;2624.0;11;N;N;EF;711;1.0;A4;BOM;A2;;3;0.0
obs324;28;PE;NORDESTE;30;3.52;2021;0 Km;60;39760.18;1.41;3485.0;902.0;29;N;N;EF;691;1.0;A2;BOM;C3;;4;0.0
obs3718;63;MT;CENTRO-OESTE;30;63.64;2022;0 Km;24;29351.21;0.11;3280.0;4264.0;38;N;N;EF;720;3.0;A4;BOM;A1;N;3;0.0
obs5472;27;MG;SULDESTE;30;44.91;2015;>= 3 anos;36;27224.18;1.77;8200.0;820.0;13;N;N;EF;639;;;;;S;10;0.0
obs3406;70;MT;CENTRO-OESTE;30;58.08;2022;0 Km;60;31478.54;0.99;4100.0;1886.0;17;N;N;EF;707;3.0;A2;PESS;A3;N;3;0.0
obs4544;58;BA;NORDESTE;30;57.73;2021;0 Km;30;26704.33;0.0;10660.0;11972.0;8;N;N;EF;760;3.0;A2;BOM;A1;S;4;0.0
